Ch1 Amplitude,Ch2 Amplitude,Cluster
1092.835,1249.789,1
1092.84863,1254.37268,1
1092.9624,3116.65259,4
1093.17566,1160.63672,1
1093.29089,3095.69531,4
1093.30481,1104.732,1
1093.62207,1188.92517,1
1093.67139,1119.33521,1
1093.7583,3022.92188,4
1093.79761,3021.90381,4
1093.91663,1191.49841,1
1093.97131,1197.21521,1
1094.005,1132.04578,1
1094.014,1181.10474,1
1094.08081,1214.7572,1
1094.082,1237.31628,1
1094.15674,1163.07861,1
1094.158,2982.12646,4
1094.16052,1196.11011,1
1094.26184,1130.37256,1
1094.43652,1315.12646,1
1094.55566,1069.26929,1
1094.8512,1226.34839,1
1095.02039,1183.925,1
1095.09583,1208.73425,1
1095.20984,1174.55908,1
1095.32886,1229.05481,1
1095.47,1242.41138,1
1095.5658,1267.99951,1
1095.571,1143.28638,1
1095.64,1224.84851,1
1095.64063,1167.94006,1
1095.78857,1105.67542,1
1095.79553,1126.21631,1
1095.80432,1197.44,1
1096.10559,1203.93335,1
1096.14026,1056.96045,1
1096.3446,1177.25049,1
1096.38025,1212.013,1
1096.463,1206.0116,1
1096.56787,2968.67065,4
1096.67529,1179.95508,1
1096.72449,1284.70508,1
1096.80334,1214.4491,1
1096.84924,1225.005,1
1096.97815,1164.067,1
1097.07654,1211.81274,1
1097.12,1118.27039,1
1097.13757,1122.86169,1
1097.19653,1197.39087,1
1097.22815,1219.29346,1
1097.33142,1192.47791,1
1097.33716,1276.49475,1
1097.393,1151.48218,1
1097.40637,1235.08777,1
1097.42322,3015.75342,4
1097.46875,1170.065,1
1097.47046,1072.15942,1
1097.59485,1094.3363,1
1097.65491,1178.50183,1
1097.68494,1167.34082,1
1097.74585,1208.19019,1
1097.78113,2888.425,4
1097.84985,2945.218,4
1097.85571,1286.19214,1
1098.06067,1215.70972,1
1098.0636,2983.399,4
1098.14136,1160.84412,1
1098.22583,1201.61731,1
1098.33508,3021.53979,4
1098.47754,1092.8728,1
1098.59814,2956.691,4
1098.59851,1215.86353,1
1098.74377,1223.18286,1
1098.98621,1227.79236,1
1099.03186,1145.63062,1
1099.12354,1214.09326,1
1099.18384,2768.43384,4
1099.35742,1113.17908,1
1099.4502,1242.862,1
1099.59534,1255.05237,1
1099.63611,1213.24658,1
1099.65161,1188.27075,1
1099.683,1238.64526,1
1099.73486,1227.373,1
1099.76538,1195.12354,1
1099.91516,1221.93567,1
1099.94019,1258.00134,1
1099.94849,1224.73389,1
1100.21826,1185.21155,1
1100.22766,1194.06934,1
1100.297,1160.27441,1
1100.40784,1232.70935,1
1100.48865,1283.62769,1
1100.55591,1145.52063,1
1100.57166,1190.11951,1
1100.60535,3062.10547,4
1100.64221,1118.21948,1
1100.6731,1119.11035,1
1100.68884,1191.38757,1
1100.79541,1193.33167,1
1100.86035,1176.5802,1
1100.91577,1220.00659,1
1101.32166,3048.386,4
1101.40369,1195.29041,1
1101.45142,1204.02075,1
1101.48523,2333.78955,4
1101.52637,1230.2572,1
1101.53638,1164.64954,1
1101.5509,1156.142,1
1101.55432,2997.82959,4
1101.64844,1183.90723,1
1101.654,1256.236,1
1101.70874,1086.04028,1
1101.85461,1151.64392,1
1101.9884,2898.318,4
1102.05139,1263.61853,1
1102.13708,1209.51929,1
1102.18542,1231.72644,1
1102.361,1214.60291,1
1102.42419,1226.04138,1
1102.44666,1145.58179,1
1102.47644,1189.64978,1
1102.5802,1211.66858,1
1102.59363,1255.80969,1
1102.61108,3081.1897,4
1102.6803,1202.43091,1
1102.83557,1242.26025,1
1102.85657,1223.70911,1
1102.95227,1156.73059,1
1103.00647,1159.32959,1
1103.16345,1294.39771,1
1103.18542,1236.11267,1
1103.20007,1257.27356,1
1103.20032,1217.789,1
1103.29736,1143.3197,1
1103.41943,2865.01636,4
1103.4812,1210.63635,1
1103.5769,1247.257,1
1103.595,1239.39429,1
1103.63049,1123.194,1
1103.706,1175.07129,1
1103.74536,1175.75208,1
1104.10913,1166.61169,1
1104.20581,1108.8562,1
1104.31238,1256.82434,1
1104.33374,1278.626,1
1104.43652,1181.52283,1
1104.53772,3111.31128,4
1104.57446,1091.99231,1
1104.65942,1201.889,1
1104.91846,1230.83911,1
1105.00391,1214.77783,1
1105.05,1216.81128,1
1105.16577,1219.40564,1
1105.2229,1176.96606,1
1105.2561,1260.53442,1
1105.26038,1258.64038,1
1105.27124,1128.74561,1
1105.3158,1205.9856,1
1105.35425,1234.25256,1
1105.38245,1228.06592,1
1105.43652,1166.34229,1
1105.65039,1189.16943,1
1105.65735,1162.89136,1
1105.88159,1259.96436,1
1105.91064,1284.06665,1
1105.92419,1142.396,1
1105.92444,2877.1333,4
1105.939,1154.22327,1
1105.9408,1222.57654,1
1105.945,1218.082,1
1105.94507,1242.0387,1
1105.98694,1186.43079,1
1106.0415,1105.59448,1
1106.06384,1175.38257,1
1106.111,1174.067,1
1106.12952,1120.73621,1
1106.1394,1235.50916,1
1106.181,1213.5415,1
1106.201,1172.74414,1
1106.28113,1313.23169,1
1106.39673,1197.4707,1
1106.436,1229.96643,1
1106.46729,1187.43042,1
1106.5011,1152.28259,1
1106.51489,1197.74792,1
1106.5238,1172.199,1
1106.60571,1207.25146,1
1106.63953,2859.64258,4
1106.6571,1212.7489,1
1106.72009,1284.04211,1
1106.82361,1185.76843,1
1106.84351,2992.4502,4
1106.8634,1249.1366,1
1106.87817,1190.44409,1
1106.89111,1149.05493,1
1106.96692,1105.63916,1
1107.15161,1132.3844,1
1107.15869,1230.32068,1
1107.18579,1190.82446,1
1107.24841,1230.23828,1
1107.25928,1145.91162,1
1107.34351,1202.51917,1
1107.42957,1186.97046,1
1107.45557,1229.78174,1
1107.45947,1171.15247,1
1107.56787,1230.25757,1
1107.61792,1283.06848,1
1107.72888,1183.60291,1
1107.74231,1153.08667,1
1107.7843,1152.03027,1
1107.83447,1183.482,1
1107.92786,1175.43835,1
1107.9751,1019.32574,1
1108.02881,1135.46228,1
1108.06042,1166.402,1
1108.07983,1138.32654,1
1108.08008,1157.004,1
1108.08813,1134.02173,1
1108.15027,2921.55225,4
1108.192,1180.37976,1
1108.242,1142.826,1
1108.24255,1182.95361,1
1108.26111,1215.10583,1
1108.282,1135.98157,1
1108.30383,1191.61682,1
1108.53235,1182.88892,1
1108.55554,1125.77625,1
1108.57361,2950.57715,4
1108.60986,1173.687,1
1108.73254,2885.42847,4
1108.809,1241.71826,1
1108.82129,1168.37122,1
1108.8324,1121.59729,1
1108.86658,1144.87463,1
1108.87354,2879.39722,4
1108.88037,1262.35986,1
1108.8866,1240.90259,1
1108.98242,1127.5719,1
1109.01208,1150.33447,1
1109.04944,1205.00891,1
1109.13574,2927.56543,4
1109.214,1185.60828,1
1109.36987,1160.10461,1
1109.39343,1180.51978,1
1109.44043,1233.15027,1
1109.46875,1188.49512,1
1109.47107,1143.66541,1
1109.47437,1180.35632,1
1109.54773,1155.52063,1
1109.64124,1144.32251,1
1109.66711,1223.0918,1
1109.68677,1236.06616,1
1109.80835,1206.86487,1
1109.83044,1218.53564,1
1109.83325,1189.997,1
1109.92029,1109.47009,1
1110.12036,1270.70276,1
1110.16577,1211.616,1
1110.17981,3046.82031,4
1110.17993,1171.2417,1
1110.26453,1234.68311,1
1110.26807,1219.27966,1
1110.26868,1223.54614,1
1110.32971,1239.55261,1
1110.33008,1232.88477,1
1110.38257,1157.45166,1
1110.506,2951.10547,4
1110.53577,1127.83545,1
1110.59265,1161.69653,1
1110.60522,1178.78455,1
1110.71582,1318.53625,1
1110.777,1163.934,1
1110.84644,1265.37036,1
1110.926,1193.91064,1
1110.94934,1204.36121,1
1110.95544,1189.68689,1
1111.00757,2985.10278,4
1111.00854,1244.2439,1
1111.09875,3046.323,4
1111.1156,1220.96167,1
1111.1311,1236.25049,1
1111.26453,1097.31116,1
1111.32092,1137.6189,1
1111.38574,1126.35852,1
1111.38855,1200.98547,1
1111.4165,1150.51074,1
1111.42883,1221.8092,1
1111.51965,1170.63574,1
1111.5614,1200.11194,1
1111.59106,1122.03772,1
1111.59729,1150.89331,1
1111.64417,1138.37183,1
1111.659,1185.52673,1
1111.68738,2841.00879,4
1111.75708,1198.86487,1
1111.86914,1192.02771,1
1111.878,1278.97925,1
1111.92725,1208.346,1
1111.95569,1170.34546,1
1111.95947,1220.96387,1
1112.02649,1171.81421,1
1112.08044,1171.31921,1
1112.1,2987.173,4
1112.15417,1160.518,1
1112.21545,1200.77441,1
1112.23254,1187.714,1
1112.28357,1258.24951,1
1112.385,1264.874,1
1112.40149,1186.56165,1
1112.46057,1136.89941,1
1112.502,1029.17017,1
1112.513,2879.37915,4
1112.5177,2852.13477,4
1112.52966,1200.07361,1
1112.53845,1205.043,1
1112.61414,1189.80066,1
1112.75037,3037.45752,4
1112.78882,2962.13916,4
1112.82129,1165.24133,1
1112.87146,1144.83679,1
1112.89343,1226.05188,1
1112.93127,1164.3,1
1112.93372,1140.93921,1
1112.93884,1122.14185,1
1112.96411,1218.373,1
1112.99182,1160.22241,1
1113.01074,1163.34167,1
1113.02979,1175.2179,1
1113.05432,1229.054,1
