Ch1 Amplitude,Ch2 Amplitude,Cluster
-203.6702,3877.34131,4
-203.556564,985.763245,1
-203.430344,980.0543,1
-203.308426,3968.24243,4
-203.142731,3938.28662,4
-203.097839,1075.85657,1
-202.79953,3606.48022,4
-202.758286,4017.47485,4
-202.742065,979.6122,1
-202.728928,4071.59424,4
-202.709747,953.6494,1
-202.707016,1012.41583,1
-202.7039,983.6305,1
-202.450287,1014.268,1
-202.3986,1000.44458,1
-202.091949,1000.18237,1
-201.969345,4047.35864,4
-201.869751,953.4351,1
-201.774521,1006.89667,1
-201.770233,997.398254,1
-201.769653,985.4549,1
-201.6438,991.086548,1
-201.611252,1045.97729,1
-201.575058,989.8016,1
-201.390442,3952.52783,4
-201.379974,4136.40771,4
-201.3744,974.0147,1
-201.326218,990.784058,1
-201.281387,955.5198,1
-201.2413,981.64856,1
-201.241013,981.7745,1
-201.212051,974.6691,1
-201.106888,982.9899,1
-201.094543,970.809937,1
-201.036041,1001.28284,1
-201.001144,977.1976,1
-200.910614,3935.55,4
-200.791077,991.0374,1
-200.615829,4112.473,4
-200.305,3847.95532,4
-200.232071,984.1741,1
-200.221573,970.3721,1
-200.220963,1018.27124,1
-200.032059,1018.75116,1
-199.7807,3963.2854,4
-199.7615,1006.06573,1
-199.737961,956.7113,1
-199.707962,966.8382,1
-199.675491,932.5696,1
-199.639633,3922.703,4
-199.54631,1003.58246,1
-199.537735,963.5213,1
-199.504013,993.256958,1
-199.441925,993.0613,1
-199.3659,975.9059,1
-199.295181,989.8666,1
-199.124176,966.977234,1
-199.004379,963.2014,1
-198.950043,3997.58643,4
-198.9403,981.1902,1
-198.904984,982.6951,1
-198.846954,960.6818,1
-198.804153,3831.08447,4
-198.658371,953.259766,1
-198.626831,968.062,1
-198.608734,1011.01331,1
-198.553345,980.313232,1
-198.534683,936.412354,1
-198.5163,974.4309,1
-198.41,4035.765,4
-198.301727,965.639465,1
-198.298019,991.532043,1
-198.26622,948.072,1
-198.238846,999.940369,1
-198.180222,970.7599,1
-198.160873,1181.63721,4
-198.154877,989.890259,1
-198.058533,996.337341,1
-198.054077,4186.114,4
-197.901428,3915.83838,4
-197.762512,934.524963,1
-197.745239,983.3778,1
-197.648392,979.112061,1
-197.635376,4082.017,4
-197.587463,993.344849,1
-197.555222,968.506,1
-197.409271,4066.20923,4
-197.313766,975.4953,1
-197.194931,3771.80347,4
-197.191437,1116.341,4
-197.175156,994.602844,1
-197.169891,945.9588,1
-197.1626,4126.43457,4
-197.139435,957.6419,1
-197.082031,3945.43213,4
-197.072464,937.0124,1
-197.058548,938.7585,1
-197.0181,969.170654,1
-196.978561,994.739,1
-196.950134,1011.99066,1
-196.898621,973.3319,1
-196.833832,3960.7605,4
-196.758636,970.672546,1
-196.7265,927.3244,1
-196.6921,1003.33856,1
-196.6787,958.953369,1
-196.565933,3905.09033,4
-196.555817,971.615845,1
-196.55098,948.491638,1
-196.534027,959.3501,1
-196.511337,3896.34131,4
-196.502655,1003.27716,1
-196.477875,1023.44812,1
-196.452652,1018.29657,1
-196.418045,1007.59845,1
-196.396988,4081.506,4
-196.354034,951.5185,1
-196.331711,962.238464,1
-196.329117,4111.89551,4
-196.299133,951.1099,1
-196.276962,971.274841,1
-196.255447,968.8383,1
-196.243286,987.5428,1
-196.171646,3846.29761,4
-196.122208,956.335449,1
-196.086929,947.2543,1
-196.074326,1011.09735,1
-196.0697,3767.07739,4
-195.984009,943.0224,1
-195.915588,942.453247,1
-195.882263,980.8767,1
-195.862808,1001.34991,1
-195.725677,977.5281,1
-195.706253,964.2153,1
-195.694214,989.9516,1
-195.661316,4022.753,4
-195.656754,1003.71149,1
-195.563354,965.5812,1
-195.5151,4201.305,4
-195.510666,1026.05469,1
-195.458664,3956.18237,4
-195.390839,1017.05377,1
-195.334946,976.6792,1
-195.311157,954.577332,1
-195.2775,988.176453,1
-195.1658,965.408936,1
-195.161072,3897.65942,4
-195.0929,991.043762,1
-195.033691,948.257141,1
-194.854813,958.7423,1
-194.842255,4023.33716,4
-194.801636,958.96875,1
-194.789276,4014.89185,4
-194.702,966.649536,1
-194.694153,994.8947,1
-194.635208,992.7104,1
-194.592529,3925.323,4
-194.588531,1014.38275,1
-194.556808,3817.447,4
-194.551941,4002.03271,4
-194.5506,4010.237,4
-194.511414,999.215637,1
-194.5078,3871.36743,4
-194.4901,994.5583,1
-194.472031,957.6561,1
-194.446609,1005.95959,1
-194.4434,962.8498,1
-194.424118,990.5448,1
-194.4141,941.849243,1
-194.388931,1020.47137,1
-194.311615,965.10144,1
-194.304214,965.988037,1
-194.233154,1001.21637,1
-194.130447,988.980957,1
-194.088348,962.686768,1
-194.056152,988.8603,1
-194.047043,1013.58643,1
-194.035492,946.8536,1
-194.0096,3916.23853,4
-193.9403,950.9304,1
-193.740372,985.344849,1
-193.730774,984.9256,1
-193.723068,956.9035,1
-193.715942,962.820068,1
-193.696854,989.45874,1
-193.679428,929.8791,1
-193.678116,3912.18481,4
-193.672531,927.7336,1
-193.629547,957.359436,1
-193.606735,988.628967,1
-193.6012,943.2103,1
-193.597977,1042.87842,1
-193.594269,939.1551,1
-193.5675,3616.57568,4
-193.511871,3863.74976,4
-193.487335,3816.9917,4
-193.465271,934.832642,1
-193.452866,957.2449,1
-193.446182,929.7345,1
-193.318924,975.3716,1
-193.2447,964.009949,1
-193.16246,967.398,1
-193.067169,3610.84424,4
-193.043365,3786.42944,4
-192.912216,979.571533,1
-192.883331,955.871948,1
-192.875351,978.489563,1
-192.8716,959.5999,1
-192.861832,3853.432,4
-192.85675,1009.61127,1
-192.8551,3506.32153,4
-192.788971,952.720154,1
-192.773392,981.5779,1
-192.625656,999.828552,1
-192.604874,984.516,1
-192.588715,901.809937,1
-192.577957,977.149353,1
-192.5419,974.6469,1
-192.503265,921.95166,1
-192.4802,946.7262,1
-192.467865,978.712952,1
-192.4516,960.216553,1
-192.425949,1010.8327,1
-192.337723,1005.02661,1
-192.300751,965.254,1
-192.173141,3986.18848,4
-192.142166,949.2306,1
-192.005,959.932739,1
-191.973785,958.1592,1
-191.928284,953.349548,1
-191.894516,1006.39362,1
-191.86084,1022.56189,1
-191.809082,919.965332,1
-191.796921,935.8319,1
-191.787857,986.596741,1
-191.749664,4068.45239,4
-191.721054,932.5075,1
-191.71759,959.4265,1
-191.710968,969.0855,1
-191.64621,3950.056,4
-191.619476,923.143,1
-191.58017,3748.26123,4
-191.410751,946.7308,1
-191.385559,990.437134,1
-191.3829,937.650269,1
-191.356522,965.5049,1
-191.3133,3969.63037,4
-191.302292,962.452637,1
-191.191223,982.754456,1
-191.133362,3748.412,4
-191.117188,3955.452,4
-191.065643,4005.88623,4
-191.064987,959.821838,1
-191.033676,971.982849,1
-191.031921,949.7905,1
-191.0316,4118.515,4
-190.995682,3664.881,4
-190.983078,3873.10913,4
-190.931931,971.571655,1
-190.890778,970.514648,1
-190.871338,959.0074,1
-190.861877,988.928162,1
-190.807281,3934.99048,4
-190.768875,987.3516,1
-190.738754,977.0503,1
-190.731674,1042.99146,1
-190.713333,1033.8501,1
-190.68663,998.9091,1
-190.6613,956.4265,1
-190.594574,934.8488,1
-190.577637,940.816956,1
-190.5759,950.957031,1
-190.526062,987.387939,1
-190.520508,991.412537,1
-190.476883,972.25885,1
-190.42543,918.682739,1
-190.378723,3814.46826,4
-190.357529,1031.768,1
-190.314,941.202942,1
-190.26976,966.837952,1
-190.2694,940.8174,1
-190.265732,3951.98413,4
-190.262756,3846.905,4
-190.235321,951.481445,1
-190.234909,3696.82227,4
-190.153885,924.873535,1
-190.150772,1005.298,1
-190.149719,3998.035,4
-190.061188,950.1418,1
-190.0093,939.7513,1
-189.96283,959.232849,1
-189.953613,952.2036,1
-189.9387,970.84375,1
-189.926254,974.540833,1
-189.884323,1004.24426,1
-189.8615,980.728,1
-189.817474,973.808838,1
-189.756958,4172.052,4
-189.752823,1015.89178,1
-189.752625,968.8634,1
-189.737259,952.482666,1
-189.59053,1004.14124,1
-189.430344,972.0872,1
-189.414932,966.4907,1
-189.405533,960.2135,1
-189.392288,944.3222,1
-189.28656,972.575,1
-189.262466,895.09845,1
-189.251816,3964.20557,4
-189.23201,982.967041,1
-189.229385,957.590149,1
-189.217041,911.0943,1
-189.204071,4177.494,4
-189.126862,1006.34937,1
-189.034363,3955.75073,4
-189.011765,950.7567,1
-189.011322,988.5492,1
-189.004944,922.457031,1
-188.9664,3988.54,4
-188.931976,946.352844,1
-188.91333,981.4585,1
-188.810013,3799.75146,4
-188.805786,973.068,1
-188.776169,973.8767,1
-188.773621,930.6599,1
-188.752319,956.3953,1
-188.717682,970.7617,1
-188.685089,930.687866,1
-188.632538,938.3504,1
-188.620834,905.782349,1
-188.6178,986.5189,1
-188.583115,1007.69904,1
-188.564529,968.634338,1
-188.553223,892.456543,1
-188.5365,4089.388,4
-188.535721,966.5623,1
-188.514526,965.280457,1
-188.474945,889.322937,1
-188.470947,929.0911,1
-188.450058,970.0758,1
-188.405655,988.7002,1
-188.40451,953.4877,1
-188.376343,4063.85986,4
-188.333359,931.9913,1
-188.261932,975.1039,1
-188.225662,3852.567,4
-188.209747,973.0388,1
-188.13707,932.823853,1
-188.115875,1014.17883,1
-188.064621,975.1924,1
-188.048141,943.4154,1
-187.966232,963.2335,1
-187.939117,940.3459,1
-187.915131,931.1793,1
-187.859192,922.981567,1
-187.832977,3926.81738,4
-187.810165,925.868958,1
-187.790115,1006.49591,1
-187.71524,3953.95972,4
-187.693726,985.339233,1
-187.689316,909.0431,1
-187.677734,3932.58545,4
-187.66687,3932.14551,4
-187.628525,991.348755,1
-187.60141,984.230957,1
-187.591,990.393738,1
-187.543228,950.7198,1
-187.5386,983.367737,1
-187.495209,985.8358,1
-187.439117,953.1663,1
-187.407074,958.133,1
-187.406555,923.9987,1
-187.3995,3913.15283,4
-187.384521,3906.37085,4
-187.37326,3840.47,4
-187.333542,925.9422,1
-187.315628,958.524841,1
-187.310989,967.8511,1
-187.3106,932.9322,1
-187.300842,966.4747,1
-187.248734,3697.85986,4
-187.215149,1004.20758,1
-187.190613,955.636536,1
-187.178223,941.2481,1
-187.11467,897.470459,1
-187.085846,3879.00659,4
-187.04747,950.0168,1
-187.010361,927.4395,1
-186.930008,963.832947,1
-186.897247,879.8414,1
-186.874741,4018.01318,4
-186.841217,946.6948,1
-186.81546,963.136,1
-186.793335,932.4922,1
-186.735275,993.7867,1
-186.723236,963.7306,1
-186.654755,969.3426,1
-186.653137,951.495544,1
-186.651932,4131.63574,4
-186.626114,957.3121,1
-186.5947,966.274658,1
-186.54892,3929.39014,4
-186.528992,3993.51831,4
-186.4836,940.82135,1
-186.462173,947.0138,1
-186.400024,3950.52759,4
-186.379959,961.453552,1
-186.374481,967.8586,1
-186.370148,987.168,1
-186.365112,933.3837,1
-186.323532,3799.366,4
-186.322708,984.1686,1
-186.311111,4009.691,4
-186.308975,3829.14429,4
-186.2965,921.519653,1
-186.291061,923.800964,1
-186.2893,4009.34082,4
-186.266251,1000.6015,1
-186.2264,3933.22485,4
-186.214371,3610.00269,4
-186.208389,956.5384,1
-186.20105,952.6311,1
-186.170609,982.3967,1
-186.164474,946.529846,1
-186.157227,3792.33252,4
-186.105438,3968.24976,4
-186.101,928.3052,1
-186.090088,3903.00781,4
-186.075775,941.447266,1
-186.063553,3806.24268,4
-186.0626,979.1302,1
-186.053436,935.957947,1
-186.040833,950.0895,1
-186.039474,931.1871,1
-186.020813,908.63446,1
-186.019409,3969.98975,4
-186.0071,4043.265,4
-185.971313,984.90686,1
-185.954285,890.7,1
-185.949844,920.347046,1
-185.94548,902.673157,1
-185.92601,892.0606,1
-185.900345,932.611755,1
-185.886719,892.6353,1
-185.879059,948.7922,1
-185.870529,958.320435,1
-185.845352,952.3012,1
-185.836563,991.3016,1
-185.803452,965.30426,1
-185.796219,3961.62085,4
-185.77916,1007.07672,1
-185.756363,999.545044,1
-185.755661,916.6904,1
-185.745316,952.17865,1
-185.697235,981.715149,1
-185.669861,985.2353,1
-185.66745,3745.61865,4
-185.614883,986.4468,1
-185.568085,953.187,1
-185.488434,979.656067,1
-185.48497,988.593933,1
-185.456177,972.057251,1
-185.406281,897.0985,1
-185.2882,1000.86658,1
-185.248871,1007.27826,1
-185.230728,944.2451,1
-185.219833,943.127136,1
-185.16481,1012.16577,1
-185.133392,929.6453,1
-185.115448,908.429138,1
-185.08876,967.0572,1
-185.058182,910.4895,1
-185.049942,980.3826,1
-185.025833,963.512939,1
-185.025,960.5035,1
-185.016556,976.700439,1
-185.000336,931.151,1
-184.99176,911.215759,1
-184.968079,997.368469,1
-184.965164,3866.44,4
-184.919678,921.2329,1
-184.9083,1008.23975,1
-184.90033,937.9079,1
-184.89267,934.146,1
-184.8718,971.51,1
-184.870331,985.16,1
-184.867661,4014.739,4
-184.8676,926.1294,1
-184.85791,992.062744,1
-184.820892,930.407166,1
-184.8081,939.011047,1
-184.7734,3910.634,4
-184.7505,969.8122,1
-184.745758,961.2094,1
-184.74472,991.655151,1
-184.738571,954.4037,1
-184.716629,876.2215,1
-184.644012,956.6782,1
-184.620392,910.637146,1
-184.4735,944.5754,1
-184.45752,967.8236,1
-184.407364,943.1596,1
-184.403244,997.156433,1
-184.3982,1004.19849,1
-184.307785,952.7133,1
-184.272736,999.497559,1
-184.252,980.9162,1
-184.249008,932.011658,1
-184.227524,955.6105,1
-184.216064,925.5213,1
-184.167313,984.824463,1
-184.162811,983.7996,1
-184.143509,981.3989,1
-184.1421,976.394165,1
-184.119614,911.0611,1
-184.1112,834.603455,1
-184.105591,938.8365,1
-184.084229,918.8963,1
-184.0709,968.0001,1
-184.068817,959.7278,1
-184.054825,992.5457,1
-184.044861,1007.253,1
-184.031067,951.664368,1
-184.018158,924.845947,1
-184.015884,915.9063,1
-184.0102,1004.34833,1
-184.00621,931.390442,1
-183.9446,921.4847,1
-183.919937,939.2415,1
-183.9189,957.6839,1
-183.90303,966.448364,1
-183.865891,955.3785,1
-183.84523,947.623535,1
-183.828033,909.0824,1
-183.821075,924.042847,1
-183.787186,980.9148,1
-183.779022,965.141968,1
-183.757751,933.636658,1
-183.752991,955.059937,1
-183.7018,4066.30127,4
-183.657257,938.6069,1
-183.6481,981.174561,1
-183.6414,969.4233,1
-183.637817,3971.719,4
-183.635956,954.6991,1
-183.620438,984.2944,1
-183.608368,939.533142,1
-183.599838,4022.82373,4
-183.553665,963.70636,1
-183.5099,993.6077,1
-183.507874,997.716064,1
-183.4919,926.631348,1
-183.474579,960.3512,1
-183.453522,3884.43652,4
-183.420471,3594.665,4
-183.3953,927.859741,1
-183.379059,956.119446,1
-183.372849,924.884,1
-183.342026,1007.95752,1
-183.332687,961.4596,1
-183.2716,960.1194,1
-183.2446,994.8924,1
-183.217621,948.9029,1
-183.204163,970.2405,1
-183.201721,963.874146,1
-183.18042,3851.57471,4
-183.167252,929.6019,1
-183.1665,997.6195,1
-183.152237,976.2519,1
-183.1499,941.70105,1
-183.129318,977.5645,1
-183.075409,1001.471,1
-183.068954,3915.54883,4
-183.050583,937.0958,1
-183.02446,935.7079,1
-183.004074,959.020264,1
-182.978485,984.437744,1
-182.93689,951.703857,1
-182.903168,975.1231,1
-182.902451,4116.52734,4
-182.901718,932.8873,1
-182.887711,4205.347,4
-182.8037,946.1167,1
-182.791168,1022.06726,1
-182.788254,918.5949,1
-182.760574,941.9567,1
-182.757355,943.024841,1
-182.709564,949.6352,1
-182.706863,924.9697,1
-182.665131,1024.94763,1
-182.626221,942.5887,1
-182.618988,901.8266,1
-182.609055,949.2725,1
-182.6031,936.638062,1
-182.600449,3948.246,4
-182.59198,929.3035,1
-182.589844,955.0068,1
-182.54364,971.031738,1
-182.542786,984.746948,1
-182.527512,962.2844,1
-182.466,967.8894,1
-182.464325,915.7828,1
-182.4483,3543.61743,4
-182.414047,3791.23218,4
-182.381409,976.819763,1
-182.371521,954.273743,1
-182.3544,953.6518,1
-182.327164,962.729,1
-182.301666,988.335754,1
-182.207535,905.696838,1
-182.064316,974.7443,1
-182.05513,929.133362,1
-182.052032,3974.31323,4
-182.028763,952.619751,1
-182.027817,950.75,1
-182.024628,3756.98853,4
-181.991425,976.2414,1
-181.962128,966.100159,1
-181.952271,987.657959,1
-181.945145,971.52,1
-181.9414,3816.21924,4
-181.913452,961.8562,1
-181.864548,3859.67749,4
-181.827209,4157.939,4
-181.795883,988.0462,1
-181.7892,949.9804,1
-181.782181,955.4523,1
-181.710251,910.0548,1
-181.697327,945.822266,1
-181.69249,949.304932,1
-181.6859,1002.25671,1
-181.6783,978.8592,1
-181.673569,969.1982,1
-181.663925,3611.617,4
-181.652618,959.3157,1
-181.635712,955.461731,1
-181.6314,3946.19165,4
-181.6288,986.854431,1
-181.6245,958.3598,1
-181.6084,3918.97681,4
-181.5978,951.0992,1
-181.588608,975.896057,1
-181.578674,953.142761,1
-181.57074,3809.7417,4
-181.543839,974.4533,1
-181.539566,1008.54803,1
-181.536652,3807.73535,4
-181.533218,918.3637,1
-181.532288,980.3843,1
-181.5147,984.358032,1
-181.506989,3902.609,4
-181.50235,900.372,1
-181.496689,907.017151,1
-181.4894,3563.1167,4
-181.473175,948.716431,1
-181.45697,926.578369,1
-181.432526,4004.48169,4
-181.432251,917.210754,1
-181.426437,950.3247,1
-181.421127,981.215149,1
-181.415375,970.335449,1
-181.361115,958.671143,1
-181.341949,985.7509,1
-181.33757,3934.83887,4
-181.309174,933.078064,1
-181.304321,904.1974,1
-181.303986,1009.27051,1
-181.293167,959.1154,1
-181.280243,867.838257,1
-181.277466,963.3376,1
-181.267929,928.6571,1
-181.266922,966.8015,1
-181.266312,901.3578,1
-181.265671,915.2052,1
-181.162,952.9655,1
-181.157471,937.422058,1
-181.1498,970.8611,1
-181.1439,943.108032,1
-181.097687,971.3541,1
-181.027466,1001.95642,1
-181.02034,953.108154,1
-180.972961,4027.71655,4
-180.951187,960.910767,1
-180.938889,4033.41162,4
-180.891144,922.916565,1
-180.8844,3946.488,4
-180.863785,4004.11548,4
-180.811737,963.9866,1
-180.778183,1005.14227,1
-180.77388,3887.34937,4
-180.768539,1031.53564,1
-180.755859,993.2418,1
-180.742523,968.7285,1
-180.7192,3889.17358,4
-180.714813,948.3431,1
-180.660889,905.9548,1
-180.659241,952.7187,1
-180.64357,966.301636,1
-180.637756,964.3937,1
-180.631088,963.279846,1
-180.630844,999.016,1
-180.614426,924.402954,1
-180.610229,1029.12292,1
-180.592438,896.8512,1
-180.526474,931.285,1
-180.505722,4050.08984,4
-180.4891,966.313,1
-180.474915,932.578,1
-180.4545,980.501343,1
-180.412827,953.4288,1
-180.388535,974.3132,1
-180.370773,3951.14648,4
-180.341934,999.150452,1
-180.341583,967.541443,1
-180.313522,927.6013,1
-180.28569,940.41394,1
-180.2773,997.61676,1
-180.2732,967.698547,1
-180.24646,972.904968,1
-180.244339,3878.62378,4
-180.21994,985.461853,1
-180.202454,952.048157,1
-180.19545,986.271,1
-180.136,958.6108,1
-180.125778,966.225,1
-180.114563,942.4835,1
-180.108429,981.8909,1
-180.095169,961.679,1
-180.078171,975.217468,1
-180.057816,974.1488,1
-180.0382,1018.331,1
-180.032318,3916.55469,4
-180.02742,923.9827,1
-180.003479,942.483459,1
-180.003387,937.681763,1
-179.969879,998.5845,1
-179.947937,936.6509,1
-179.935043,907.2621,1
-179.930252,930.4256,1
-179.928513,949.5834,1
-179.92778,941.813049,1
-179.915741,978.456665,1
-179.913376,946.669556,1
-179.895248,947.8518,1
-179.885361,4069.5542,4
-179.8845,3842.6897,4
-179.8621,926.569336,1
-179.822937,901.7985,1
-179.813431,936.1081,1
-179.808929,928.2303,1
-179.794235,995.6601,1
-179.792618,996.6476,1
-179.78215,946.4798,1
-179.777908,982.8505,1
-179.7698,929.53064,1
-179.76149,976.2443,1
-179.751617,903.698669,1
-179.714828,904.6744,1
-179.708466,928.6296,1
-179.699539,941.5815,1
-179.636017,948.2618,1
-179.626831,936.8674,1
-179.597916,931.781555,1
-179.597549,943.321838,1
-179.588638,3921.91064,4
-179.58255,946.5644,1
-179.563583,3911.77661,4
-179.550644,921.5552,1
-179.550262,1000.94354,1
-179.545868,865.3048,1
-179.5439,978.066956,1
-179.535828,912.4629,1
-179.53334,954.1577,1
-179.532455,995.051636,1
-179.518082,956.7322,1
-179.49501,965.0901,1
-179.48349,952.3342,1
-179.477127,939.6807,1
-179.4593,954.6614,1
-179.447983,948.8277,1
-179.430786,961.9579,1
-179.428818,944.442261,1
-179.4096,987.879639,1
-179.409134,960.09,1
-179.399658,969.8695,1
-179.396759,880.355835,1
-179.361145,982.4978,1
-179.357986,969.105042,1
-179.356339,938.4158,1
-179.34613,952.7187,1
-179.335571,964.494751,1
-179.314819,958.3892,1
-179.298874,880.9896,1
-179.296051,951.690857,1
-179.287811,941.774353,1
-179.287079,967.383,1
-179.282578,976.273132,1
-179.280151,932.758362,1
-179.252579,907.001038,1
-179.235764,967.6758,1
-179.228348,968.4345,1
-179.224457,918.207642,1
-179.221878,985.3986,1
-179.221848,918.04895,1
-179.195053,959.390869,1
-179.192337,966.1604,1
-179.172379,1016.99817,1
-179.171021,3825.102,4
-179.166046,902.622742,1
-179.135025,936.5853,1
-179.128555,939.5395,1
-179.122635,958.7867,1
-179.115829,935.926453,1
-179.114426,939.2547,1
-179.1073,954.790649,1
-179.090942,980.988,1
-179.070068,903.1071,1
