Ch1 Amplitude,Ch2 Amplitude,Cluster
1180.39954,594.9266,1
1180.42261,555.0554,1
1180.4823,600.6638,1
1180.52124,579.960449,1
1180.54126,535.2719,1
1180.54761,556.202942,1
1180.55823,555.344055,1
1180.56628,587.559753,1
1180.65027,550.1035,1
1180.65283,574.0187,1
1180.69,526.7395,1
1180.72327,586.8948,1
1180.73315,639.536865,1
1180.92444,544.6583,1
1180.95752,599.211731,1
1180.96252,581.064758,1
1180.97107,527.872253,1
1181.01672,598.2419,1
1181.03162,576.1152,1
1181.041,545.2785,1
1181.11243,588.9854,1
1181.18079,546.8024,1
1181.20532,540.93634,1
1181.21313,540.3278,1
1181.28455,574.522,1
1181.28687,547.4624,1
1181.41431,522.639465,1
1181.41687,568.0466,1
1181.563,514.6933,1
1181.56506,610.244751,1
1181.60266,588.781555,1
1181.664,588.576,1
1181.74231,608.25885,1
1181.7605,603.0413,1
1181.89844,555.7267,1
1181.96777,560.453,1
1182.07446,583.9004,1
1182.09192,587.6205,1
1182.10681,625.9193,1
1182.16614,571.90625,1
1182.18237,586.080933,1
1182.335,595.2442,1
1182.33972,550.2378,1
1182.37939,548.802856,1
1182.41211,500.912964,1
1182.44055,620.6872,1
1182.4751,570.4771,1
1182.48743,543.962341,1
1182.51489,608.550354,1
1182.52112,540.557251,1
1182.53931,614.50885,1
1182.54407,530.277161,1
1182.54675,572.4011,1
1182.54919,556.231445,1
1182.57678,565.977356,1
1182.58,637.7191,1
1182.61047,576.2519,1
1182.6781,552.891846,1
1182.72266,505.6029,1
1182.7572,591.5088,1
1182.776,617.8199,1
1182.78613,611.521851,1
1182.792,490.806366,1
1182.83142,594.2138,1
1182.90039,581.99115,1
1182.90369,553.644653,1
1182.98987,625.765442,1
1183.13086,562.3481,1
1183.17249,584.079834,1
1183.20544,652.153442,1
1183.25281,611.27124,1
1183.284,568.2637,1
1183.30847,518.8393,1
1183.39209,553.2906,1
1183.51245,559.0905,1
1183.5708,571.1747,1
1183.613,595.2096,1
1183.68433,569.577,1
1183.71582,600.21875,1
1183.73926,586.9257,1
1183.76819,563.8816,1
1183.79248,598.4562,1
1183.84241,563.0718,1
1183.90784,526.7237,1
1183.94641,575.8828,1
1183.9585,579.258057,1
1183.97424,597.0897,1
1183.97546,624.7974,1
1183.997,534.318,1
1184.00488,543.9616,1
1184.04065,581.133545,1
1184.05457,565.819336,1
1184.07751,634.773865,1
1184.15759,602.005432,1
1184.16284,545.9218,1
1184.16785,608.467957,1
1184.16858,581.7418,1
1184.20435,578.086548,1
1184.25891,550.506958,1
1184.27136,623.1026,1
1184.29419,595.706665,1
1184.31628,555.2858,1
1184.32214,558.0243,1
1184.36218,579.4533,1
1184.46631,535.2925,1
1184.4812,620.8965,1
1184.48169,502.483521,1
1184.51489,571.5117,1
1184.575,589.4522,1
1184.65454,579.4196,1
1184.66882,535.263367,1
1184.707,576.4529,1
1184.76111,580.806335,1
1184.80408,642.2099,1
1184.814,578.250854,1
1184.84192,527.8226,1
1184.92432,595.2781,1
1184.955,572.4473,1
