Ch1 Amplitude,Ch2 Amplitude,Cluster
1102.93652,1222.79053,1
1103.01575,1200.07312,1
1103.01685,1163.1051,1
1103.1073,2929.28174,4
1103.25159,1195.27563,1
1103.25708,1196.79138,1
1103.3219,1192.475,1
1103.45435,1122.91406,1
1103.45874,2519.03784,1
1103.46484,1161.01416,1
1103.50867,1210.0293,1
1103.65283,1126.09045,1
1103.75378,1197.779,1
1103.76257,1197.18982,1
1103.81885,1200.6908,1
1103.85144,1190.99817,1
1103.87158,1155.82471,1
1103.9552,1200.34021,1
1104.03308,1260.55676,1
1104.07141,1238.00793,1
1104.11511,1207.621,1
1104.1604,1134.23132,1
1104.20874,1269.382,1
1104.25427,1146.97351,1
1104.40735,1167.75073,1
1104.49792,1231.47351,1
1104.56079,1299.33057,1
1104.575,1225.22852,1
1104.6217,1179.00232,1
1104.64343,1127.22729,1
1104.65308,1202.96973,1
1104.71484,1141.24426,1
1104.83057,2828.4646,4
1104.84436,1211.12,1
1104.983,1181.17017,1
1104.99243,1180.42822,1
1105.039,1259.42981,1
1105.11523,3020.886,4
1105.20984,1160.34253,1
1105.21509,1132.05676,1
1105.2229,1033.53992,1
1105.23267,1203.31116,1
1105.36072,1194.83447,1
1105.36426,1259.02576,1
1105.48083,1176.64709,1
1105.59253,1258.58142,1
1105.60083,1145.14355,1
1105.62231,2914.14355,4
1105.665,1197.16833,1
1105.76563,1206.89478,1
1105.8595,1196.078,1
1105.905,1257.89441,1
1105.94263,1220.39111,1
1105.96448,1117.851,1
1105.9928,1193.96582,1
1106.03845,1266.99963,1
1106.10718,1193.57239,1
1106.1604,1207.34631,1
1106.17847,1146.80151,1
1106.24719,1151.96558,1
1106.28979,1140.23376,1
1106.30737,1215.09485,1
1106.439,1138.17419,1
1106.48792,1164.92126,1
1106.55554,1168.46582,1
1106.55774,1185.04919,1
1106.64026,1261.651,1
1106.70325,1193.00562,1
1106.70618,1108.064,1
1106.72742,1203.08667,1
1106.77332,1154.94946,1
1106.81653,1204.70459,1
1106.83887,1153.91284,1
1106.84277,1187.53967,1
1106.85718,1199.97131,1
1106.90063,1136.01306,1
1106.91956,1183.43,1
1107.0011,1187.57,1
1107.02148,1212.23181,1
1107.09216,1142.94885,1
1107.09412,1192.47253,1
1107.09949,1219.29065,1
1107.189,1208.02551,1
1107.192,3010.61865,4
1107.2135,1213.77332,1
1107.25879,1210.34082,1
1107.44873,1097.17078,1
1107.44983,1188.66553,1
1107.51721,1212.57324,1
1107.5636,1204.25378,1
1107.57983,1181.78125,1
1107.58154,1187.07178,1
1107.61194,1146.04919,1
1107.63757,1061.72034,1
1107.64307,1203.47363,1
1107.68274,1238.41345,1
1107.73047,1196.42358,1
1107.76038,1196.72974,1
1107.7876,1168.36316,1
1107.78967,1255.14258,1
1107.82324,1123.11743,1
1107.8938,1137.75977,1
1107.98254,1259.52063,1
1107.98279,1128.25513,1
1108.004,1304.37671,1
1108.05225,1198.1,1
1108.065,1211.13831,1
1108.13464,1140.59766,1
1108.202,1048.77966,1
1108.26685,1237.11121,1
1108.26978,1206.05054,1
1108.29309,1141.70081,1
1108.32849,1202.18652,1
1108.3573,1162.76208,1
1108.41919,1182.09656,1
1108.42139,1205.26892,1
1108.43823,1187.07959,1
1108.5177,1217.95093,1
1108.581,1148.68665,1
1108.65076,1196.03125,1
1108.67358,1161.12317,1
1108.6875,1201.05737,1
1108.78015,1091.09326,1
1108.79089,1177.785,1
1108.79834,1132.48523,1
1108.87976,1208.02454,1
1108.92,1239.95508,1
1108.98376,1175.3092,1
1109.04736,1210.19275,1
1109.12061,3042.85156,4
1109.12781,1164.754,1
1109.12866,1212.66028,1
1109.14832,1175.13623,1
1109.19836,1164.59143,1
1109.22424,1158.36462,1
1109.23389,1232.83228,1
1109.293,1180.05981,1
1109.32532,1137.846,1
1109.36145,1098.04492,1
1109.45862,1237.21252,1
1109.4657,1252.13354,1
1109.51465,1219.8988,1
1109.53943,1208.7,1
1109.56409,2953.62134,4
