Ch1 Amplitude,Ch2 Amplitude,Cluster
1161.0271,1297.16785,1
1161.04333,1266.74341,1
1161.15515,1242.30579,1
1161.19,1242.32837,1
1161.23877,1237.11267,1
1161.23962,1280.30615,1
1161.24414,1243.04443,1
1161.27393,1228.3844,1
1161.30066,1239.912,1
1161.38062,1202.52026,1
1161.39648,1223.88782,1
1161.42273,1192.9812,1
1161.43811,1212.43933,1
1161.46045,1229.90479,1
1161.52148,1165.86658,1
1161.53223,1192.193,1
1161.5437,1199.009,1
1161.591,1196.89038,1
1161.63806,1222.99658,1
1161.65125,1222.4425,1
1161.66431,1239.192,1
1161.68311,1259.662,1
1161.69031,1168.25647,1
1161.74316,1244.98157,1
1161.75977,1199.08887,1
1161.8092,1215.201,1
1161.88062,1309.48645,1
1161.88147,1297.275,1
1161.88855,1187.60364,1
1161.99658,1173.06824,1
1162.00366,1301.13086,1
1162.02124,1156.93225,1
1162.02332,1283.91931,1
1162.0365,1269.05847,1
1162.04041,1228.88708,1
1162.056,1240.548,1
1162.081,1303.73279,1
1162.11682,1280.03931,1
1162.17847,1295.71643,1
1162.2002,1202.49719,1
1162.21777,1179.63965,1
1162.25635,1215.16187,1
1162.26172,1339.89087,1
1162.28528,1221.66626,1
1162.34778,1256.82263,1
1162.3512,1286.22168,1
1162.3573,1195.55322,1
1162.37561,1186.54236,1
1162.43811,1169.89282,1
1162.567,1189.7915,1
1162.57556,1298.87415,1
1162.58972,1168.777,1
1162.70251,1165.53955,1
1162.72314,1104.332,1
1162.7323,1235.05554,1
1162.777,1216.42151,1
1162.82043,1200.8053,1
1162.85974,1153.74182,1
1162.89526,1235.30713,1
1162.909,1228.30469,1
1162.91418,1242.654,1
1162.94031,1202.01257,1
1163.03149,1227.86121,1
1163.11133,1196.05859,1
1163.13867,1215.06653,1
1163.186,1200.672,1
1163.27124,1245.46277,1
1163.30334,1294.64038,1
1163.38513,1275.72424,1
1163.438,1160.36755,1
1163.46777,1245.59607,1
1163.47229,1191.3634,1
1163.55,1229.44067,1
1163.6106,1219.86133,1
1163.67371,1244.97058,1
1163.68909,1161.6582,1
1163.69885,1207.20178,1
1163.70483,1236.67468,1
1163.733,1127.92456,1
1163.78015,1204.40857,1
1163.78186,1222.06458,1
1163.84583,1204.70911,1
1163.8739,1197.5127,1
1163.87622,1190.94373,1
1163.905,1212.77307,1
1163.91687,1174.46814,1
1163.96362,1250.6543,1
1163.98718,1271.75452,1
1163.99573,1261.62451,1
1164.053,1226.96912,1
1164.06714,1074.01245,1
1164.08423,1281.13,1
1164.09338,1211.1051,1
1164.12683,1248.3689,1
1164.12988,1233.31091,1
1164.13245,1233.42859,1
1164.20984,1245.73328,1
1164.27222,1199.58826,1
1164.3429,1177.072,1
1164.4884,1184.449,1
1164.52063,1283.44141,1
1164.52344,1114.713,1
1164.52576,1235.07361,1
1164.55249,1185.4408,1
1164.643,1184.70117,1
1164.69189,1257.51257,1
1164.69861,1252.88074,1
1164.7782,1159.2323,1
1164.8009,1165.051,1
1164.81519,1169.75366,1
1164.81885,1185.99072,1
1164.83813,1231.93872,1
1164.84338,1243.55469,1
1164.91687,1212.7782,1
1164.94849,1225.58,1
1164.97192,1200.86768,1
1165.03748,1225.90649,1
1165.05933,1192.07324,1
1165.066,1184.04126,1
1165.17029,1146.72827,1
1165.17664,1246.31055,1
1165.2323,1288.353,1
1165.253,1226.93091,1
1165.29431,1232.67664,1
1165.33569,1314.93262,1
1165.37073,1244.69336,1
1165.3761,1222.94275,1
1165.41589,1235.97522,1
1165.57446,1219.95508,1
1165.58472,1192.78467,1
1165.58887,1247.11768,1
1165.61548,1258.13623,1
1165.69739,1185.66431,1
1165.70178,1179.18579,1
1165.73608,1155.21338,1
1165.74231,1223.57983,1
1165.75684,1154.72473,1
1165.7915,1206.61609,1
1165.82935,1150.3302,1
1165.83325,1174.06189,1
1165.85767,1158.04114,1
1165.861,1198.54077,1
1165.8822,1221.03064,1
1165.98291,1190.90234,1
1165.98352,1231.84045,1
1165.98413,1125.03723,1
1166.04333,1222.5116,1
1166.07507,1218.15979,1
1166.08179,1266.869,1
1166.15015,1258.33911,1
1166.19714,1232.422,1
1166.25476,1184.83264,1
1166.26343,1181.78528,1
1166.28748,1221.83472,1
1166.31848,1202.20862,1
1166.32458,1129.91553,1
1166.34888,1130.9502,1
1166.35986,1236.036,1
1166.50171,1156.996,1
1166.51978,1232.4259,1
1166.52759,1181.98022,1
1166.547,1314.06226,1
1166.5708,1156.81384,1
1166.599,1232.99976,1
1166.64661,1176.806,1
1166.66907,1237.003,1
1166.68762,1239.223,1
1166.69336,1247.41528,1
1166.70251,1268.82251,1
1166.70642,1196.86316,1
1166.73438,1313.279,1
1166.73523,1188.21655,1
1166.747,1158.31335,1
1166.79736,1237.66907,1
1166.81091,1214.12952,1
1166.82324,1217.01807,1
1166.85876,1256.049,1
1166.87329,1192.31226,1
1166.911,1178.86047,1
1166.91357,1182.25269,1
1166.95166,1277.8291,1
1166.96289,1274.59924,1
1166.9895,1217.58618,1
1167.067,1162.81445,1
1167.07251,1296.89319,1
1167.07922,1302.71375,1
1167.0929,1231.261,1
1167.09924,1229.28955,1
1167.10413,1217.02356,1
1167.134,1181.07336,1
1167.20264,1166.87036,1
1167.21667,1268.97949,1
1167.24536,1259.8562,1
1167.25793,1289.45044,1
1167.26184,1223.62366,1
1167.26343,1249.82,1
